address,name,known_url,first_seen_txhash,token_id,token_standard,transfer_from,transfer_to,token_uri_raw,token_uri_resolved,token_uri_source,meta_name,meta_desc,meta_image,meta_image_resolved,meta_ext_url,meta_website,metadata_http_status,metadata_content_type,scam_type,error
0xfc38a450367ff8e392f769368b107b3fb644036c,BNB COUPON NFT,,0xdb019e24e0ca61ece97f3d28b21445b6837146033bc0ff4a89006b665ffd397b,4766,ERC-721,0xccaf3a28110702a215384cb6d07f5ca728476eaf,0xa6995a1a9b833d27978e822187e890073be333af,ipfs://QmWQxGEGYeiGBjjv4CCFCzDP37VXoemcJ78MvmFPP2Yd7C/4766.json,,,,,,,,,,,,metadata_fetch_failed
0xf22aa0efbb9bdc234ed4d75015e2fa2954a90306,1 BNB COUPON,,0xb7d72bed2c155e204d55bf7ec5b1c96a31f7597490f6264c976f16eb6b2ee7b3,6596,ERC-721,0xef9fc1d830e1c54a9b4eb8ba0a5042f00ffb6bb9,0xa6995a1a9b833d27978e822187e890073be333af,ipfs://Qmec94fSR6v2VN6G59sH4UMxQM6CNPNKjGMD7oRKRSrMnm/6596.json,,,,,,,,,,,,metadata_fetch_failed
0x87a0e00aaf90bdd6120fcfb5955a471bc5ec9466,,,0x11590882064acfff26382038dd36ba42fdb17b0794119e19f907a934828afb0e,0,ERC-1155,0x0000000000000000000000000000000000000000,0xc85a04a7275bb5e77276ba48bcdcb7a68b4744cf,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xe84b0a1dfdd89dc35038cd40bc2441f0613d58e2,MicroPets 3D NFT,,0xaf3ace7b462c31f16d79feec742346714a5f4d5c2f0e6c63f42257ff182a7700,34,ERC-1155,0xb73aa1606d59ce1039a1e375c33dc93913b63572,0x5c71cc6b4b460d3fd7c2e30cb52f9f1a3e6efc9b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xa950a3f604406af00ada97bf84f1fce753544028,NFT,,0x6673f6e2083ed959fc8451dee2e97d154a00946cc1769937fd93ce0da885ef82,0,ERC-721,0x0000000000000000000000000000000000000000,0x161366523406ba8e8075012af981f866f515528b,https://testadmin.alchemyfinance.vip/0.jpg,,,,,,,,,,,,metadata_fetch_failed
0x79f19ec418d63b72eb0b2057a47a264f293236c9,VOLNFT,,0xfd19bad9d5f2850f37b8bc5b20a2b3462f2e4c46f2bdbc4146be70ee9b49eb28,38,ERC-721,0x27ddebc206d8b7fc6bf7f36a37116e987baaed4c,0x715f4d2f83b84318a2706f41af7f6e74aac15123,https://raw.githubusercontent.com/asrvaefa/huoshanpulic/refs/heads/main/VOLNFT.png,,,,,,,,,,,,metadata_fetch_failed
0xe7826b96306deb4ec3b63ee57d37b63b97f534ac,VOLNFT,,0x1f75fe0bb0de680493f80fdbefde3e944295cd23653a48de1c5b7564f20d36e0,38,ERC-721,0x27ddebc206d8b7fc6bf7f36a37116e987baaed4c,0x715f4d2f83b84318a2706f41af7f6e74aac15123,https://raw.githubusercontent.com/asrvaefa/huoshanpulic/refs/heads/main/VOLNFT.png,,,,,,,,,,,,metadata_fetch_failed
0x9db37cd61879c71164c6273533f73d893f0d4f52,VOLNFT,,0xbd5e70e3de8df0020efce349f2cf1edf01551fc29de61bacc4229da236e4ea4e,38,ERC-721,0x27ddebc206d8b7fc6bf7f36a37116e987baaed4c,0x715f4d2f83b84318a2706f41af7f6e74aac15123,https://raw.githubusercontent.com/asrvaefa/huoshanpulic/refs/heads/main/VOLNFT.png?id=1,,,,,,,,,,,,metadata_fetch_failed
0xc3faab6d216b41b6a6b90009e27ffc016fdb8628,Glowing Pillow,,0xf6adf620e530f527c2b34a3f9895b9202c22663eb5ae406541e8485ebf84197f,9,ERC-721,0x0000000000000000000000000000000000000000,0x80f350f882437e7b54c54b51d80cc93a3c31dbbe,https://dreamtoearnapp.com/glowing_pillow.png,,,,,,,,,,,,metadata_fetch_failed
0xb63c9361bdc988fdcfe7716133580abeb2ee036a,Black8 NFT,,0x65f1e56c16db99a3c4dac4ba8a2ff263b7c1099ec36fbc1f480836537521b432,100,ERC-1155,0x0000000000000000000000000000000000000000,0x3fbefd4d28fb226e350c24f233fd2b4f8d1c8437,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x908f507a1f39f9e5a8cb6d5c8ec078bda32f8d2c,AFD NFT,,0xf240bf461522ca276af3df762f2d2b4ea1102fb7b8e22c75f08bfb6977f8850e,1,ERC-721,0x0000000000000000000000000000000000000000,0xfa0f5ac8b5a7cde2babf955665e94a2565663109,https://www.afdhash.org/prod-api/app/nftOrder/getNftInfo/1.json,,,,,,,,,,,,metadata_fetch_failed
0x1d7d5d4d1adbe1cb24d21dd2e674fd88ebf6c210,Dance Man Collection,,0xde9c028050d47dd646fb0f9c8a6a1b6a7862aa2419822d484326e76a76404429,1,ERC-721,0x0000000000000000000000000000000000000000,0x0a37da51e32b7432f63205fae7805d4c8cba5034,ipfs://bafybeiepacxk7atthu6caoxiog6ifsnilh52thalf3wdlt4li6ymbb4wum/1,,,,,,,,,,,,metadata_fetch_failed
0xd6a69a52669f7043fa0ef0343b6a448025f796cd,Nexus KEY,,0x28742ee11f1bad3cc19cb351b59d809175f66e9d721c73dfd6738973fa486d1f,1,ERC-1155,0x5ea74e1ed365bc82002eec26a71603e7242243b7,0x4d280b730476dbd30435fad7e20391abc1c2df09,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x0cfae96e2c0b70058578bd78dde2f26c90a74637,Black8 NFT,,0xa02d05754ca02694b3df80ff2553adc5b774b3295bdaaba24cb49863b5b70c27,10,ERC-1155,0x0000000000000000000000000000000000000000,0x038528763614ef2c9fee26c0745e9c5d36d6d628,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x264deb119de1abcd2f09cad5dd8abb010470ce29,PotatoNFT,,0xd249fb4fa8c95a40dea649e013dd978bcebd578dc763457c8de6e0d7af93c054,1,ERC-721,0x0000000000000000000000000000000000000000,0x47859ac77caefd6a40aa610d659f43e052fdb59c,https://ipfs.io/ipfs/bafybeigmwjx4uexscqkm5sm63st6fcmxegd7e2ulg663jh5zuh2lnko2ee/1.jpg,,,,,,,,,,,,metadata_fetch_failed
0xd8f39b0f21ad5e301fd9ff2fef7bece568fd4f3e,box_mm_mint45,,0x2cd9e56c387cc794e8fd8571de10ee6b2c530776c34b2fc3e9223286ce22e7a6,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xca1608617b8826b3a15b743f290e7fb797fdd0a5,box_mm_mint44,,0xb86459a6275e17cc44d40e0f6fd6caa5296eee5b5cf29e7a1a8ca230061c96d1,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xf2938f2d17df9e0c202235d42817a78df7280965,box_mm_mint43,,0x018bddb9fdf98ab49043c0712c010c21a27e8433a796ea13e32025c37e7face0,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x2907edfea70d2b4d03dfb56f363bce771c90bce3,box_mm_ming41,,0x07c35c10adfb9de0f94d2f7cbe1bcbfe6c05be81a04171fe1693fc1eccccc596,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x2cabc2c69b45ef772a087f082e40a44d3b2517c2,box_mm_mint42,,0xe3160987fc67174931879cd88296a7c4fb4f553606994a6b633e812f56f7f0c0,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xf4dd9fb1e45bbd6fd40aec9998d79e615e390d0a,box_mm_mint41,,0x6f627a6920ec196405808fc0898eec8edac7ca6d764023320e044a82887be37d,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xc40d2451848cd8357a6b13ef7b39cb6bcdb3593a,box_mm_mint40,,0x44f05f345e957e85c11b71f3f74fcce834ca16fc4d0f4ee45b06955dbedda937,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xf7ef83dc29cba6e2132e9aee0ba02e2c5a0a7d6d,box_mm_mint39,,0x964c73a6566b47aa88a88d868b9b7feb476dbefebe24799adadbffb39fa66808,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xb7cecc70fde22c3b0328d59e05190200a0f4b045,box_mm_swithchain,,0x61526449cae29c1aef82dd7d4c0f4cbe79a8d5b72d730bf9c7ded4f66d453cf9,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xcf8e1f021baa2c2364578e3fb59d9b90d2c592be,box_mm_mint38,,0xb5afb3b80c7e413039cb74f2beef2996305353f3f4a75b861421d69614940169,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x61b5505e5b14a7eb6701a21c2dbdf0cf154f6615,box_mm_mint37,,0xcbf7bd78d3caed58a59404e86e1307101544e7f2d62d1ff12d21cc5999c9f10a,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x077577cfb1a48072c457f07c754046f7819b7567,box_mm_mint36,,0x0d144e39aabc5436ffc304b70c0188b0535b587d263cc7974a04d53164165fb6,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x2304899e20dbcd2b98e5b96d7835e39066f80b96,BKOK,,0x575e808126a3ca0bdd3b3339c4eba3c8614560ffdc2de09e46be34229c024996,270,ERC-721,0x38ed4a5f16193bd92f7ccdda45ce61797930b3ba,0x9201bbd2f22237500cdb9a54338a52539a1998a7,ipfs://bafybeigncj6vgz4hn5dpuatsoqovbo24le5ypkpndckilbep2cu6ciusyy/270.json,,,,,,,,,,,,metadata_fetch_failed
0xae8f33e1beff58943f9a1586be75f3f62d904812,box_mm_mint35,,0xb2b3ecff53fe5ab7c8517d943be1afad8971d31e32cf6846cae1421826594860,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xdee65a6ba5e02078901ca91779ea185e7a933c72,NFT,,0xcca6b4151c977a1f300a8af6f83a3bab846854eda5b8c5320d5588418134a453,0,ERC-721,0x0000000000000000000000000000000000000000,0xecf7a618d89de70fbc52e480cacbb72e1006ea5f,https://alc.wkbtc.net/0.jpeg,,,,,,,,,,,,metadata_fetch_failed
0xc3a82e0c6d94a93b9eb8d7d37be66394727b607f,openclaw-beagle-channel,,0x196c1ae8c4a8093ce594fdd1e528da74199ffaf975ed5363b5997c7d38cf04d1,0,ERC-1155,0x0000000000000000000000000000000000000000,0xd8c87f9c4e6bf376dc1d4d948140e01c0399da26,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x4f3a46363d7247fda5adb73d11bd29300e8fbd4e,box_mm_mint33,,0xeaf32e00da9e06715f37af6d7adda7af2d8d3c6857444d4813cad29a220959ea,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xb3f6789c291f3c389cddb97de8d790e719436ec1,box_mm_mint32,,0xc66f272103594b89ef24b4c3d0a4cc2b2ffcaf5a3136c7e067658705ef6dfb40,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x8d611f93c71ded9c576b93e70d2d80b6b8cecd97,box_mm_mint29,,0xf7bc2bb31584073a33028d467f19b5702122a88298c55264afa5df81cd57886b,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xfcdd1016d1b8fe49bd325306ea9df77757e74fdc,box_mm_mint30,,0x98ef7692d18457065ca1f07444aa8d40ee95b715b5c8383dc01646c4916d9862,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x7c1a87e49fa2ff80f79b670db7bcb712d11b4261,box_mm_mint28,,0xaf530f9713a8b6d82b9b98593a94e854a680eb295d896c1ec6a38f0826d5633a,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x760fcd864b42d50059c7e531141a21e36dd03c37,box_mm_mint27,,0xcc962dbc33f68b782018250c993acdb29c5ae0231b004f663bdf1d493c91d77b,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x2d3e495e161eeffa632079504fbfb87e0cc32982,box_mm_mint26,,0x95fd985bf6cac7714514ded39226e86ac0f9bddf8d48d29928512dc1508704b3,0,ERC-1155,0x0000000000000000000000000000000000000000,0x65737ad9f5112393d0e4ac4aa13700f0e5d01f7b,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0xd96cbafe5293628a44c988f3f39e68522ae1609d,YB,,0x41e438b49e87fb292d8d44ca171ff0e0ae1f04f015a14e6fe108c42cba9ab7ea,1,ERC-721,0x0000000000000000000000000000000000000000,0xe51dda032edec561b37c66f2ff1698b09a031198,http://tu.chaobi.vip/tu/yb.jpg,,,,,,,,,,,,metadata_fetch_failed
0xd7432e4de106dfe15ba9b7c8779449147cc07454,鳄鱼生物资产NFT权益兑换证明 · A天启系列,,0x516f2014541cb51716b066b2849fc12050cd04d49c03643395aef58bc7a27226,1,ERC-721,0x0000000000000000000000000000000000000000,0x6ad74d66d91fd28533aefc7c91db4f30a6b749a0,ipfs://bafybeibvos5zn5voy5bzxafxvy6fkinwas4ank5hibps7jjhduard22qle/1.json,,,,,,,,,,,,metadata_fetch_failed
0x8e1aa06f57621358fd7005da670d2603905b95ce,Noome Silver,,0xdc301cb747157d13764840fb8f747b27e68be5d8ccf999530979bb020d55df6d,0,ERC-721,0x0000000000000000000000000000000000000000,0x068e0a63057452616b96a45e9b29dfbc8b929b64,ipfs://bafybeifgigssgr5iniwillnhxmjmxdr7b66jv3j5nednyenwvsi42cottm/noome_silver.png,,,,,,,,,,,,metadata_fetch_failed
0xe48aff42806e9957863cbccfdef76869f36df2f3,LEICA_NFT,,0xd18ea9f35e128b8e4c5ec59039232683073b2869ecacadbf4dcf03acd3e50057,509,ERC-721,0x0000000000000000000000000000000000000000,0x29d0fde3fcc7dc981f463040a7f838815b4d46e5,https://img2024.cnblogs.com/blog/183185/202603/183185-20260310143048891-684225337.jpg,,,,,,,,,,,,metadata_fetch_failed
0x45f4f748242045f1537cdfa3c5b04acd74a1f5e5,Lobster Farm NFT,,0x8b58f006b13c62eeef40218171cd81b671bfe4c9474e70cee90edfffa88a7407,0,ERC-721,0x0000000000000000000000000000000000000000,0x9692b999aa71e3b460de6a8377eb49815afe4be3,https://ipfs.4everland.io/ipfs/bafybeiasxgajqq3ef377fumun5arwauztifhbuiyxvfuqpthkhmvsgwcqe/0.png,,,,,,,,,,,,metadata_fetch_failed
0x38e47d1a409adf70fb2606bb46811d3c3ff6f031,Padma Node,,0x6140beb66f32255a6cb8dfa18c5b24062ac8a8da8fefffdd1d3e31f4f1641b8f,1,ERC-721,0x0000000000000000000000000000000000000000,0xc749d9bd22594d0bfb61ee88afdeb09ebc011076,https://static.cdn.padma.ooo/nfts/node.webp,,,,,,,,,,,,metadata_fetch_failed
0xfe729d5a876dbdcb43da6b64c725b7ca85812d00,Padma CPU,,0xd848de9a8bafe5a60e6fa998e6728b32b46ec708329cd2de4cdee63656067f92,1,ERC-721,0x0000000000000000000000000000000000000000,0x952c3e03764cf55e69828979642987221ab824e5,https://static.cdn.padma.ooo/nfts/cpu.webp,,,,,,,,,,,,metadata_fetch_failed
0x17669c3803cc6549d5d0ba8d8fe56af555630887,SmartSentinels AI Audit,,0x2dfcef0f8d7952d5f5306b97a77809917b395f728f8a491967180fb16c987f46,37,ERC-721,0x0000000000000000000000000000000000000000,0x1b32e774c3dd1e69eb94b182a73d90cf7c0caabc,https://sapphire-peculiar-shark-548.mypinata.cloud/ipfs/bafkreifjhcmcs7z2abcfxxjvzov7uo52gt77zzg5sm2afkgmltgvgljpfi,,,,,,,,,,,,metadata_fetch_failed
0x5474a86811c3dfa20c9adf88bc307d8032863348,TigerPower,,0x8f755007540e77b34de3d6b38cd09bf376b554bd07a2942eadf2b02099105719,648,ERC-721,0xf8b5d7ad0b977d87c27a188899b06d13413f48fd,0x5295c3e4e69d85cf988bea8009eec0f3e13698de,ipfs://bafkreicatbeek2qlcumfljqar36xzblhdqp7atbjjxrty7fj4qbba3bohq,,,,,,,,,,,,metadata_fetch_failed
0x1cc014b22e45e395d30cce23ec04d7ba501facf7,Lobster Farm NFT,,0xe0582e6f2c59eff1ea5fd887c139e188a384c19f92f7958c5256fe18a8f37dda,0,ERC-721,0x0000000000000000000000000000000000000000,0x9692b999aa71e3b460de6a8377eb49815afe4be3,https://ipfs.4everland.io/ipfs/bafybeieyrjawwyvufu23waex6fznseltlwsub2cj7iwofslkhyx3ey4gha/0.png,,,,,,,,,,,,metadata_fetch_failed
0x1f8813a7f5c658b4cc563c0d7e940af0dc875950,LEICA_NFT,,0x98e2bfa3f84a22a43b6353260dceaccef285aa936c8bb9f3c4ed3f8bd96b7cfe,697,ERC-721,0x0000000000000000000000000000000000000000,0x191c67aeb9e05a6ba5385679c9f92488c398cb2b,https://img2024.cnblogs.com/blog/183185/202601/183185-20260116172739066-206381556.jpg,,,,,,,,,,,,metadata_fetch_failed
0x33cb4c8342c2bff16985fa9bba5c03d42054cc29,NT,,0x71e16306c74696d441a94baf55cf0df74a37ce2b5f0e50dd7a35136cea059d96,4319,ERC-721,0x0000000000000000000000000000000000000000,0xba1fda2747946a3bbb708b518c2a70bbd8edbcdc,https://ipfs.io/ipfs/n.png,,,,,,,,,,,,metadata_fetch_failed
0x074177d7bee44bad7b6a2a59c0ad21be83cf5021,蝴蝶勋章,,0x1792628143a59f7e86217c98bd2730b5c4f866fad6ed365876cb328e7610dcb7,1,ERC-721,0x0000000000000000000000000000000000000000,0x5a1919cd80ec45001a83a8c70d3128b9f1d60d2d,https://cscache.oss-cn-hongkong.aliyuncs.com/kefu/2026-01-23/butter2.jpg,,,,,,,,,,,,metadata_fetch_failed
0xe67dd4467c081bbc6da043ffa3256fb13bed545c,蝴蝶勋章,,0x12eff8763353fc9c36f56106d28dcb1d9114e1908b4c83a2d2f760e85c562082,1,ERC-721,0x0000000000000000000000000000000000000000,0x5a1919cd80ec45001a83a8c70d3128b9f1d60d2d,https://cscache.oss-cn-hongkong.aliyuncs.com/kefu/2026-03-07/butter.jpg,,,,,,,,,,,,metadata_fetch_failed
0xdbfbb10695442afb49bcae1e5356e646e3cb6c33,PEACE NFT,,0x377ecb7562e5da9f0c8cde97ee96568ecceb8c074b6b060ae3d725abbe6841e4,1,ERC-721,0x0000000000000000000000000000000000000000,0x5a1919cd80ec45001a83a8c70d3128b9f1d60d2d,https://cscache.oss-cn-hongkong.aliyuncs.com/kefu/2026-03-07/Butterfly.jpg,,,,,,,,,,,,metadata_fetch_failed
0x594eb8913d06af9229da7989d353ca2eb17782f0,FireOgV2,,0x27932be0117b0639f68c9943d1f1ec023ade5fe8e7c31cef8d064b131eac2a63,583,ERC-721,0xeb8e90d1e7623491e131fe3cd44ced7297766087,0x6a58e31bce2509c15ac3b0ccecc740df06ef21f6,https://bafybeiay5vhliay2fsmclxpf6oq4mo53mdh6tyl4gi6bq2mbrfowkt2vom.ipfs.nftstorage.link/583.json,,,,,,,,,,,,metadata_fetch_failed
0x6427f3c265e47babcde870bcc4f71d1c4a12779b,SmartSentinels Genesis,,0x6faef724cc906af1e9506fe249f3e545fb9186536f789279d0188064687360fa,57,ERC-721,0x0000000000000000000000000000000000000000,0x40f8dac5523364b4bb84474a47df461fd7b23295,https://sapphire-peculiar-shark-548.mypinata.cloud/ipfs/bafkreibkuuv5ni6kzvhwatz7wqptix7cnjb2tzdxi2mwbsdsdmeo2ldnfy,,,,,,,,,,,,metadata_fetch_failed
0x43b5831234d44a86fe0904400b772ab244beb231,MOE,,0x1b80da84cf936b282e73b4ad46419c9fcfdba84c321e69bd85dda64481f55d35,2122,ERC-721,0xcdcebef67e4772718960262dc8516a0af035c7ca,0x4e55f7810ccc793e5cc4c7207b9930aa07df3136,ipfs://QmNb1STg2HdQuyckF1non9gaignJfx1kVmMf1HwQZgKduj,,,,,,,,,,,,metadata_fetch_failed
0x1dbd39235477987e84fc020180b7c955ea9e0329,,,0x2754a7db1dbe23e85ab8e682bb47b4404a9c6cc8ab5e61d610c4d871c37f84a3,26997763787747436152381641997364970624580885790135382765407099748647537563978,ERC-1155,0x0000000000000000000000000000000000000000,0xe9534cdcc28e9c05837609f7eda28562923cc3a1,,,,,,,,,,,,,"('execution reverted: 0x', '0x')"
0x607f2591c25d200ea3f5f7e748faf6ff7220bd09,BMC,,0x97e9aa0fcd19b8d8a1cbafbbbbe30722d7aadca19b1be3ec28902a76ad465872,14,ERC-721,0x4f61d06e73da67f85a79c478b03a1cd31e09ffe4,0xcfd2b05c2204852b227a9f2a65f7276fce398254,ipfs://bafybeienwiwrqvr4w3svfd5squvzqemcofvkpbwgbx74rlealvkfbdp3yq/14.json,,,,,,,,,,,,metadata_fetch_failed
0x7899b89c3cf0a64b7223b8ccad02d7de20e46b0a,ZMM,,0x4d043b51fb49c57054487a63629f71344d516ef015323b1c070e5c822078ea4a,13,ERC-721,0x97e5cc06e1267a9e8ca2517ac5f2c659ec1b48aa,0x6fc5594b2e3327d7b669e1e09f31a4f209b15b22,https://ipfs.io/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/zmm.jpg,,,,,,,,,,,,metadata_fetch_failed
