address,uri,error,response_status,content_type,is_ipfs_url,metadata,metadata_error,response_time,raw_json
0xa405c9fe33b9ec0be43aa17b94b6e593c5197345,"data:application/json;utf8,{""name"":""#1"",""image"":""data:image/svg+xml;utf8,<svg xmlns=\\""http://www.w3.org/2000/svg\\"" viewBox=\\""0 0 512 512\\""><rect width=""512"" height=""512"" fill=""#b8a070""/><image x=""0"" y=""0"" width=""512"" height=""512"" preserveAspectRatio=""xMidYMid meet"" href=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4BAMAAABaqCYtAAAAMFBMVEXay7TTu5zQtJPKspbJrY7KqoPFqYnAqIzDpIHCnne9n36znX66k2ulkXGehmKPdFNdKgAMAAAFqElEQVR42gXBf1AU1wEH8O97u5wWhXt7d5IJgePdSX5Mq7B3EMQMygm25o+mBTOTSWaUnqWxQ1uQOE7Tps0E2kydTJpIWpPpr3Qito22iTLqP07sudX+nHjHAtF2JnC3d2AqA3f3gFMq7O7r50OKjgWANry78F6srHc620kkkoqj7AegwoqMO1O04ew4PiiL/2CrRKKj4WUtLGKJIK3syaQkGtevkghR7MfDLoezTwi11jYTFNvO6UY+BV9YInBibz7zATfT3c3pWSBICdJXNFxVlQYLv4QuFmna/yK7HWdYl1QixIsZ1Q6K3jJ0QB1r4Ij+rueR/amm/1LAyYFjATKg4KL+7Mbb0qFtmZeckWtztBCF4YYbhdqh8qnapPA2ZS2L36jt41a1WnApl1iNP2B8/0eX3f7ymP7PJ/OL7laHXG+jDCSoXMkVUQZDWj4D/PYfDGvZVccBSn0ybXUEWU0KkwkAu6226/0IGt4mgKYANSETS+ri2zHTJyHeqHkgjTRFMgRKdCA01eVXqsaq4R70LZOvbX91ls/kCSwqlqe7eEXzau2nfLOs3Hp48gmyK6KGJYEElUtcJ3yKhRxfibFsR9EhsSMVVjjdkA1TSJW6js5C+GRYXPvXEL2q3lqPIfzX7/Kc8sXVe1hPyhq+yTiaLOUnvrAy69/+R0+udHj1BvVHkdItJOOHcJIviTou6AyQs/vfTYEC1hUnp7fapGJx2K7fpgOfG4Zbp4zBonBt+tOguWGtjN1XXPuiDp9Zgwz5MB4Bda06DuAVfnI/O+4Tp3I4tKw7ALlWC5rO5BK4uTK/0+nTzMrXbT27KzC4Z09mXccz9LrUtCL87LWP2y6x7j8dOe+3n1SijUQuGJSiXhJN0eNO+fwZ1lkj0MdGSKlBLieu5ulpYmD1oNOJU5GRE1zCHGhDYHlSVB3dqVAm9vrsr27feGjTXHl0g8TK49BeCV7sybZ3xCgMXTgTvxnqvnl6N8IjbHFCIw8ZVWZ+XgdFNDBg2UN37ibLXqauwJoW/fa5X/VP/K8NUKWLeoBjsHrhMJkDWs6k59+uMpd8RQt0+j+GyzGae27yzzmpgxyrXPwt/dbrYADoeYt6Bkqeb4xc+gpUwcrqHj7QeuxEI8BNUAvmsj7bcxkIZQvgj875Kn/yvbndslTpggIFXmMej/nVL3cZWmxo82kwBC4Sz+gYqFfcF1pt7aYzxSR7q8gN74W3CLzdhbh3hqv6rXsyP2jFjNZnUhYILr1WrW0ZrsF0N0DhrpLFv41j55AQRbSgjc9fPvl7F2cjoNTbKV15bsfZH7ufrwWS18gF5+A3UyAcAuqFsk5MxJC4u/ahBnzy0KM32Xg5eZ9GTEYof1DgjadG786XP/ICSMcTgV52/+ctB6QFjVHO0zhCUt9BdOAjtoW1IDOM54c/lmqUgPrF2mD95Ed58uZU79Fws/qzVo9mHzDrni/IohpOio2Czbz34NqGXrrLDemrfcNDL76Trdv6b0a56VtbMfH+YP7r0tPv98pW0vrSY1ZotlEuUHjjjruutMR2dHvvTAmypA0NxQYbvRlXn6Wo/xIbZ6PEviUIs1hRo/qd9c/iR8tPWaCY9cUMrP1iwGGEcWiQcTFV/pcXltoFKPiS5ZQGr4i/ewEBYPm2YB1NzYwAFOkZonQqUbwqAADIx32Fex4dSIOmgz/UEZqINge4IxmEuYICuq4fQBFQzyNYdQzb3mTVVqGOZM2KyKiCvAzABChCjNAbY9nds33WoiVi/B1X1e37AnvCnO7tjLFPf52rSQRKTx/aPul5mDVvnlDbhdLsy6oc4RVbBKeZvXnHP7I9mp/ss5x7bEV3YFPAW8xoFtqhsOPdK1sY2us8FU0cDqgKKCmia+lx2+XKzgjIvkhpv8wxUO5SgPDPnuKQKFpdYc49ihJP57jjgOH/npiN/YlPvRQAAAAASUVORK5CYII=""/></svg>"",""attributes"":[{""trait_type"":""VaultRarity"",""value"":""Common""},{""trait_type"":""DividendWeight"",""value"":""1x""},{""trait_type"":""Rarity"",""value"":""Common""},{""trait_type"":""Beast"",""value"":""Jiuweihu (九尾狐 / Nine-tailed Fox)""},{""trait_type"":""Origin"",""value"":""Qingqiu (青丘)""}]}",Too long uri,,,,,,,
0x2b3f5ff97689e8659fc2011a396bc64f111f8cf0,ipfs://QmXGPaQPYnSYnGbLbBRKJYyMnRFvYbc8wHSKDnxUMVkTcr,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.11916494369507,
0xd04858d6dc5d396c8febdd92c2f5fd5d09107364,ipfs://QmVHPRsteAsiWEvUgZfhXDiTj8C3kzWmumb9uFehW8sxz3,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.1217622756958,
0xcf9b30e2282fea4a66c86e6fad9b837b20e8ff1c,https://ipfs.ultraverse.studio/ipfs/QmcQBfWPw6NV5CyeVfGbDfTA5CKkTzuCWGoVU591d3qTvW/,,200,text/html,True,,Not valid JSON or decoding failed,0.5881466865539551,
0xd03f338c88b75fc75f0ffa5176ad044f474d7a63,ipfs://agi-node/0000000000000000000000000000000000000000000000000000000000000001.json,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.09986281394958496,
0x5ab63df823a5f4511567e435aca937859b892431,https://ipfs.ultraverse.studio/ipfs/Qme1YKzTsywDUqBT5wizyMYuamFYRTxdgtpaxogYmqfdM8/,,200,text/html,True,,Not valid JSON or decoding failed,0.6172935962677002,
0x8c8bb3ed13d14ec878945ac9fe19f9cc8969ccd6,https://gateway.genfty.com/ipfs/bafybeiaxpafurbl6d6o6q4g7i5zi2tuc4jm4admeihvzymycrtw5gu5cq4/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.02804207801819,
0xb9ec5608da9b4e9ebef82566affc509776ac6482,https://ipfs.io/ipfs/bafybeid6hsnrfs5q7czwlsa36vrrix3hjmhjdzq5s4sesiay5ecz3agity/,,200,text/html,True,,Not valid JSON or decoding failed,1.4610192775726318,
0xc5dbdd6d7fc76ffe8b2ac2994690268d5deec4cf,11.json,11.json,,,False,,,,
0x945330f2fac126ca156380be89c23551f454326f,ipfs://bafybeicg5brk2jsbl32dqt7wgg5hnremuq3l4iswjso6fpdeoctwnobfa4/1.json,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.028485774993896,
