uri,error,response_status,content_type,is_ipfs_url,metadata,metadata_error,response_time,raw_json
https://trantor.xyz/api/badge/metadata/56/1,,200,text/html,False,,Not valid JSON or decoding failed,0.4858865737915039,
https://sape-imgs-real.vercel.app/images/,,404,text/plain; charset=utf-8,False,,Not valid JSON or decoding failed,0.23020482063293457,
https://sape-imgs-real.vercel.app/images/,,404,text/plain; charset=utf-8,False,,Not valid JSON or decoding failed,0.22256898880004883,
https://sape-imgs-real.vercel.app/images/,,404,text/plain; charset=utf-8,False,,Not valid JSON or decoding failed,0.22023272514343262,
https://sape-imgs-real.vercel.app/images/,,404,text/plain; charset=utf-8,False,,Not valid JSON or decoding failed,0.2161397933959961,
https://slonkape-images-all.vercel.app/images/,,404,text/plain; charset=utf-8,False,,Not valid JSON or decoding failed,0.21503067016601562,
QmQ5RjDoqwBAe4CfXpBYwdPRt4wnU8HsbJ5PE8o8nX4nXL,QmQ5RjDoqwBAe4CfXpBYwdPRt4wnU8HsbJ5PE8o8nX4nXL,,,False,,,,
https://api.dego.finance/bsccommon/gego-token-v2/,,404,text/html; charset=utf-8,False,,Not valid JSON or decoding failed,0.6180462837219238,
https://www.kakanft.com,,200,text/html; charset=utf-8,False,,Not valid JSON or decoding failed,0.8560917377471924,
https://public.nftstatic.com/static/nft/BSC/BMBRACA/1,,404,application/xml,False,,Not valid JSON or decoding failed,0.7637262344360352,
https://public.nftstatic.com/static/nft/BSC/AXOLOTLS/1,,404,application/xml,False,,Not valid JSON or decoding failed,0.7473978996276855,
"data:application/json;utf8,{""name"":""#1"",""image"":""data:image/svg+xml;utf8,<svg xmlns=\\""http://www.w3.org/2000/svg\\"" viewBox=\\""0 0 512 512\\""><defs><radialGradient id=""g"" cx=""50%"" cy=""45%"" r=""65%""><stop offset=""0%"" stop-color=""#8a5cff""/><stop offset=""100%"" stop-color=""#6a33ef""/></radialGradient></defs><rect width=""512"" height=""512"" fill=""#6a33ef""/><rect width=""512"" height=""512"" fill=""url(#g)""/><g><ellipse cx=""256"" cy=""400"" rx=""90"" ry=""14"" fill=""#000"" opacity=""0.25""/><ellipse cx=""256"" cy=""280"" rx=""78"" ry=""105"" fill=""#fff8e7""/><ellipse cx=""232"" cy=""245"" rx=""22"" ry=""34"" fill=""#ffffff"" opacity=""0.7""/><circle cx=""240"" cy=""300"" r=""5"" fill=""#ffe66d""/><circle cx=""275"" cy=""270"" r=""4"" fill=""#ffe66d""/><circle cx=""260"" cy=""340"" r=""3"" fill=""#ffe66d""/><circle cx=""220"" cy=""350"" r=""3"" fill=""#ffe66d""/><circle cx=""285"" cy=""320"" r=""4"" fill=""#ffe66d""/><path d=""M150 395 Q256 360 362 395 Q256 420 150 395 Z"" fill=""#2ecc71""/></g></svg>"",""attributes"":[{""trait_type"":""VaultRarity"",""value"":""Common""},{""trait_type"":""DividendWeight"",""value"":""1x""},{""trait_type"":""Theme"",""value"":""Butterfly Metamorphosis""},{""trait_type"":""Stage"",""value"":""Egg""},{""trait_type"":""Rarity"",""value"":""Common""},{""trait_type"":""Accent"",""value"":""#ffe66d""},{""trait_type"":""Background"",""value"":""#6a33ef""}]}","data:application/json;utf8,%7B%22name%22:%22#1%22,%22image%22:%22data:image/svg+xml;utf8,%3Csvg%20xmlns=%5C%22http://www.w3.org/2000/svg%5C%22%20viewBox=%5C%220%200%20512%20512%5C%22%3E%3Cdefs%3E%3CradialGradient%20id=%22g%22%20cx=%2250%25%22%20cy=%2245%25%22%20r=%2265%25%22%3E%3Cstop%20offset=%220%25%22%20stop-color=%22%238a5cff%22/%3E%3Cstop%20offset=%22100%25%22%20stop-color=%22%236a33ef%22/%3E%3C/radialGradient%3E%3C/defs%3E%3Crect%20width=%22512%22%20height=%22512%22%20fill=%22%236a33ef%22/%3E%3Crect%20width=%22512%22%20height=%22512%22%20fill=%22url(%23g)%22/%3E%3Cg%3E%3Cellipse%20cx=%22256%22%20cy=%22400%22%20rx=%2290%22%20ry=%2214%22%20fill=%22%23000%22%20opacity=%220.25%22/%3E%3Cellipse%20cx=%22256%22%20cy=%22280%22%20rx=%2278%22%20ry=%22105%22%20fill=%22%23fff8e7%22/%3E%3Cellipse%20cx=%22232%22%20cy=%22245%22%20rx=%2222%22%20ry=%2234%22%20fill=%22%23ffffff%22%20opacity=%220.7%22/%3E%3Ccircle%20cx=%22240%22%20cy=%22300%22%20r=%225%22%20fill=%22%23ffe66d%22/%3E%3Ccircle%20cx=%22275%22%20cy=%22270%22%20r=%224%22%20fill=%22%23ffe66d%22/%3E%3Ccircle%20cx=%22260%22%20cy=%22340%22%20r=%223%22%20fill=%22%23ffe66d%22/%3E%3Ccircle%20cx=%22220%22%20cy=%22350%22%20r=%223%22%20fill=%22%23ffe66d%22/%3E%3Ccircle%20cx=%22285%22%20cy=%22320%22%20r=%224%22%20fill=%22%23ffe66d%22/%3E%3Cpath%20d=%22M150%20395%20Q256%20360%20362%20395%20Q256%20420%20150%20395%20Z%22%20fill=%22%232ecc71%22/%3E%3C/g%3E%3C/svg%3E%22,%22attributes%22:%5B%7B%22trait_type%22:%22VaultRarity%22,%22value%22:%22Common%22%7D,%7B%22trait_type%22:%22DividendWeight%22,%22value%22:%221x%22%7D,%7B%22trait_type%22:%22Theme%22,%22value%22:%22Butterfly%20Metamorphosis%22%7D,%7B%22trait_type%22:%22Stage%22,%22value%22:%22Egg%22%7D,%7B%22trait_type%22:%22Rarity%22,%22value%22:%22Common%22%7D,%7B%22trait_type%22:%22Accent%22,%22value%22:%22%23ffe66d%22%7D,%7B%22trait_type%22:%22Background%22,%22value%22:%22%236a33ef%22%7D%5D%7D",,,False,,,,
https://lpclaw.vip/meta/1.json,,403,text/html,False,,Not valid JSON or decoding failed,0.7484903335571289,
https://growxly.com/img2/GLX_metadata.json,,404,text/html; charset=utf-8,False,,Not valid JSON or decoding failed,0.7664608955383301,
https://api-kc-api-metadata.uc.r.appspot.com/?tokenId=1,,500,text/html; charset=utf-8,False,,Not valid JSON or decoding failed,0.3975861072540283,
https://nft-api.vdax.vn/api/v1/api/v1/external-cert-metadata/928,,404,application/json; charset=utf-8,False,True,,0.6431717872619629,"{""message"": ""Cannot GET /api/v1/api/v1/external-cert-metadata/928"", ""error"": ""Not Found"", ""statusCode"": 404}"
https://growxly.com/img2/REVO_metadata.json,,404,text/html; charset=utf-8,False,,Not valid JSON or decoding failed,0.8918063640594482,
"data:application/json;utf8,{""name"":""#1"",""image"":""data:image/svg+xml;utf8,<svg xmlns=\\""http://www.w3.org/2000/svg\\"" viewBox=\\""0 0 512 512\\""><rect width=""512"" height=""512"" fill=""#b8a070""/><image x=""0"" y=""0"" width=""512"" height=""512"" preserveAspectRatio=""xMidYMid meet"" href=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4BAMAAABaqCYtAAAAMFBMVEXay7TTu5zQtJPKspbJrY7KqoPFqYnAqIzDpIHCnne9n36znX66k2ulkXGehmKPdFNdKgAMAAAFqElEQVR42gXBf1AU1wEH8O97u5wWhXt7d5IJgePdSX5Mq7B3EMQMygm25o+mBTOTSWaUnqWxQ1uQOE7Tps0E2kydTJpIWpPpr3Qito22iTLqP07sudX+nHjHAtF2JnC3d2AqA3f3gFMq7O7r50OKjgWANry78F6srHc620kkkoqj7AegwoqMO1O04ew4PiiL/2CrRKKj4WUtLGKJIK3syaQkGtevkghR7MfDLoezTwi11jYTFNvO6UY+BV9YInBibz7zATfT3c3pWSBICdJXNFxVlQYLv4QuFmna/yK7HWdYl1QixIsZ1Q6K3jJ0QB1r4Ij+rueR/amm/1LAyYFjATKg4KL+7Mbb0qFtmZeckWtztBCF4YYbhdqh8qnapPA2ZS2L36jt41a1WnApl1iNP2B8/0eX3f7ymP7PJ/OL7laHXG+jDCSoXMkVUQZDWj4D/PYfDGvZVccBSn0ybXUEWU0KkwkAu6226/0IGt4mgKYANSETS+ri2zHTJyHeqHkgjTRFMgRKdCA01eVXqsaq4R70LZOvbX91ls/kCSwqlqe7eEXzau2nfLOs3Hp48gmyK6KGJYEElUtcJ3yKhRxfibFsR9EhsSMVVjjdkA1TSJW6js5C+GRYXPvXEL2q3lqPIfzX7/Kc8sXVe1hPyhq+yTiaLOUnvrAy69/+R0+udHj1BvVHkdItJOOHcJIviTou6AyQs/vfTYEC1hUnp7fapGJx2K7fpgOfG4Zbp4zBonBt+tOguWGtjN1XXPuiDp9Zgwz5MB4Bda06DuAVfnI/O+4Tp3I4tKw7ALlWC5rO5BK4uTK/0+nTzMrXbT27KzC4Z09mXccz9LrUtCL87LWP2y6x7j8dOe+3n1SijUQuGJSiXhJN0eNO+fwZ1lkj0MdGSKlBLieu5ulpYmD1oNOJU5GRE1zCHGhDYHlSVB3dqVAm9vrsr27feGjTXHl0g8TK49BeCV7sybZ3xCgMXTgTvxnqvnl6N8IjbHFCIw8ZVWZ+XgdFNDBg2UN37ibLXqauwJoW/fa5X/VP/K8NUKWLeoBjsHrhMJkDWs6k59+uMpd8RQt0+j+GyzGae27yzzmpgxyrXPwt/dbrYADoeYt6Bkqeb4xc+gpUwcrqHj7QeuxEI8BNUAvmsj7bcxkIZQvgj875Kn/yvbndslTpggIFXmMej/nVL3cZWmxo82kwBC4Sz+gYqFfcF1pt7aYzxSR7q8gN74W3CLzdhbh3hqv6rXsyP2jFjNZnUhYILr1WrW0ZrsF0N0DhrpLFv41j55AQRbSgjc9fPvl7F2cjoNTbKV15bsfZH7ufrwWS18gF5+A3UyAcAuqFsk5MxJC4u/ahBnzy0KM32Xg5eZ9GTEYof1DgjadG786XP/ICSMcTgV52/+ctB6QFjVHO0zhCUt9BdOAjtoW1IDOM54c/lmqUgPrF2mD95Ed58uZU79Fws/qzVo9mHzDrni/IohpOio2Czbz34NqGXrrLDemrfcNDL76Trdv6b0a56VtbMfH+YP7r0tPv98pW0vrSY1ZotlEuUHjjjruutMR2dHvvTAmypA0NxQYbvRlXn6Wo/xIbZ6PEviUIs1hRo/qd9c/iR8tPWaCY9cUMrP1iwGGEcWiQcTFV/pcXltoFKPiS5ZQGr4i/ewEBYPm2YB1NzYwAFOkZonQqUbwqAADIx32Fex4dSIOmgz/UEZqINge4IxmEuYICuq4fQBFQzyNYdQzb3mTVVqGOZM2KyKiCvAzABChCjNAbY9nds33WoiVi/B1X1e37AnvCnO7tjLFPf52rSQRKTx/aPul5mDVvnlDbhdLsy6oc4RVbBKeZvXnHP7I9mp/ss5x7bEV3YFPAW8xoFtqhsOPdK1sY2us8FU0cDqgKKCmia+lx2+XKzgjIvkhpv8wxUO5SgPDPnuKQKFpdYc49ihJP57jjgOH/npiN/YlPvRQAAAAASUVORK5CYII=""/></svg>"",""attributes"":[{""trait_type"":""VaultRarity"",""value"":""Common""},{""trait_type"":""DividendWeight"",""value"":""1x""},{""trait_type"":""Rarity"",""value"":""Common""},{""trait_type"":""Beast"",""value"":""Jiuweihu (九尾狐 / Nine-tailed Fox)""},{""trait_type"":""Origin"",""value"":""Qingqiu (青丘)""}]}",Too long uri,,,,,,,
https://gateway.genfty.com/ipfs/bafybeiaxpafurbl6d6o6q4g7i5zi2tuc4jm4admeihvzymycrtw5gu5cq4/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.038177967071533,
11.json,11.json,,,False,,,,
https://public.nftstatic.com/static/nft/BSC/BMBGAMEFIPROTOCOL/1,,404,application/xml,False,,Not valid JSON or decoding failed,0.8089022636413574,
